Name,Value
 y_26_var,0.005233395714540623
 p_21_max,0.005275731086780627
 eye_lmk_y_39_skew,0.005282448807704567
 y_26_skew,0.005298145368500083
 y_44_iqr,0.005351627526679266
 p_11_max,0.005365891074395183
 AU10_c_var,0.005477431123955397
 AU10_c_std,0.00548362899890866
 AU04_c_var,0.0055437066836043925
 AU04_c_std,0.005551298037881865
 Y_25_iqr,0.005568278525152197
 AU10_c_mean,0.005695698914871197
 eye_lmk_y_30_skew,0.005709284209607611
 y_25_kurtosis,0.005767195200296336
 p_12_mean,0.005799439171129599
 y_23_iqr,0.005807839717418492
 AU04_c_iqr,0.005868161764679733
 x_58_kurtosis,0.005913100274706014
 eye_lmk_y_38_skew,0.005959075295080934
 p_12_median,0.006022704543446474
 y_44_skew,0.006052092356421933
 eye_lmk_y_30_iqr,0.006056396921126429
 AU01_c_mean,0.006077362132214988
 AU01_c_var,0.006110459692619881
 p_11_iqr,0.006120971297578352
 AU01_c_std,0.006123260571994195
 Y_16_iqr,0.006141741921444926
 eye_lmk_y_31_skew,0.006156689837443527
 y_24_skew,0.006218673216087577
 p_11_range,0.006365788766283337
 x_61_kurtosis,0.006384051698756301
 p_24_std,0.006386705684610696
 p_24_var,0.0063893688829266895
 x_57_kurtosis,0.006418910498890852
 x_56_kurtosis,0.006452741334528873
 AU20_r_median,0.006470663749003471
 eye_lmk_y_53_iqr,0.006530809311257629
 eye_lmk_y_29_skew,0.006545228854112117
 eye_lmk_y_40_iqr,0.006626298777469575
 eye_lmk_y_52_iqr,0.006634662173188084
 y_43_skew,0.006704501180984649
 X_58_kurtosis,0.0067295222926087184
 eye_lmk_y_31_iqr,0.006838055459373911
 AU04_r_q75,0.006852661575352589
 eye_lmk_y_29_iqr,0.0068605764565509465
 x_67_kurtosis,0.006895598096712368
 y_25_skew,0.00695608140261798
 eye_lmk_y_41_skew,0.007094631200242771
 eye_lmk_y_39_iqr,0.007223346114134348
 p_15_range,0.007331758903770934
 X_57_kurtosis,0.0073891057660550805
 y_43_iqr,0.007403370798290234
 eye_lmk_y_54_iqr,0.007525647510029797
 eye_lmk_y_55_skew,0.007628795248872751
 eye_lmk_y_54_skew,0.00781788722416704
 p_13_range,0.007869012471297112
 x_8_kurtosis,0.007890030793774643
 y_45_skew,0.00799164788581934
 eye_lmk_y_53_skew,0.00805687657330966
 eye_lmk_y_28_skew,0.008060149873430024
 x_65_kurtosis,0.008075100504607144
 x_66_kurtosis,0.008161805140277662
 x_6_kurtosis,0.008225370334349785
 y_21_kurtosis,0.008265473441936263
 p_17_max,0.008285584436878584
 eye_lmk_y_28_iqr,0.008321508315437062
 eye_lmk_y_43_iqr,0.008331690234834805
 X_56_kurtosis,0.008380041742496286
 eye_lmk_y_51_skew,0.008434451570927853
 p_12_iqr,0.0084549299221364
 eye_lmk_y_52_skew,0.00845493548811641
 eye_lmk_y_51_iqr,0.008467672594269341
 eye_lmk_y_36_iqr,0.008470947477213876
 y_45_iqr,0.008491604358392763
 x_62_kurtosis,0.008513211074556278
 eye_lmk_y_32_skew,0.00853042195367718
 AU10_c_max,0.008590286591177089
 eye_lmk_y_37_iqr,0.008685788663109118
 X_8_kurtosis,0.008714757237707722
 y_23_kurtosis,0.008728816987072664
 eye_lmk_y_37_skew,0.008742890656605233
 AU10_c_range,0.00877682867265477
 y_24_kurtosis,0.00877817169965892
 eye_lmk_y_38_iqr,0.008926675790299331
 X_67_kurtosis,0.009010594304757544
 y_23_skew,0.009025077313690276
 eye_lmk_y_48_skew,0.00908320893132906
 eye_lmk_y_50_skew,0.009182064843011336
 y_22_kurtosis,0.009196794612881512
 eye_lmk_y_55_iqr,0.009206813020920706
 eye_lmk_y_32_iqr,0.009210478214738454
 eye_lmk_y_45_skew,0.009326556090955571
 x_63_kurtosis,0.009424000853863546
 p_19_max,0.009439069665035415
 eye_lmk_y_50_iqr,0.009475860081046386
 X_66_kurtosis,0.009598636325532855
 X_61_kurtosis,0.009610123909562859
 eye_lmk_y_44_skew,0.009625464648011915
 y_47_skew,0.009644669132184511
 p_27_iqr,0.00966001007317743
 p_4_var,0.009799528724696714
 p_4_std,0.009803427656539356
 eye_lmk_y_49_skew,0.009850329036850076
 x_59_kurtosis,0.009858163604210456
 eye_lmk_y_46_skew,0.00992500254211261
