Name,Value
 y_43_kurtosis,0.003978746043536326
 AU07_c_kurtosis,0.003989460192607143
 eye_lmk_y_36_kurtosis,0.004069190697402321
 eye_lmk_Y_42_iqr,0.0041097139059291694
 eye_lmk_y_38_kurtosis,0.004112284181582702
 p_25_var,0.0041276290686408455
 p_25_std,0.004131054220000665
 eye_lmk_y_55_kurtosis,0.0041311481434428005
 AU17_r_median,0.004179761586997865
 p_24_range,0.0043487111309522975
 eye_lmk_y_52_kurtosis,0.004583146784254211
 y_44_skew,0.004606044353102226
 y_24_skew,0.0046711357757087376
 AU02_r_mean,0.004675257475722232
 eye_lmk_y_31_skew,0.004730641088150466
 eye_lmk_y_24_kurtosis,0.004754208184576451
 eye_lmk_y_4_kurtosis,0.004769259519493448
 y_21_iqr,0.004783739139073867
 eye_lmk_y_48_kurtosis,0.004825542405567214
 eye_lmk_y_38_skew,0.004882423813983523
 AU17_r_q75,0.004973114787413819
 eye_lmk_y_25_kurtosis,0.004986791981096063
 eye_lmk_y_31_kurtosis,0.0050137608761106345
 p_12_range,0.005084374885357296
 eye_lmk_y_28_skew,0.005145975335959543
 AU04_r_iqr,0.005153619153425866
 eye_lmk_y_47_kurtosis,0.005164457875799486
 p_10_q75,0.005215325212051165
 y_18_iqr,0.005228964922781057
 eye_lmk_y_30_skew,0.0053097382073536694
 y_44_kurtosis,0.005319237160843506
 eye_lmk_y_42_iqr,0.005323354207588108
 eye_lmk_y_33_skew,0.0053693554111540346
 y_27_kurtosis,0.00543200057259598
 eye_lmk_y_35_kurtosis,0.00543927065985996
 y_17_iqr,0.005440986204986307
 p_6_range,0.00544411924864651
 eye_lmk_y_23_kurtosis,0.005453836457924325
 eye_lmk_y_39_iqr,0.005514182742453014
 eye_lmk_y_32_skew,0.005527199419653177
 eye_lmk_y_2_kurtosis,0.005529662650541683
 y_23_skew,0.0055592672105142845
 eye_lmk_Y_21_kurtosis,0.005584050049558528
 y_22_iqr,0.005600882639982631
 eye_lmk_y_49_kurtosis,0.005653967756735537
 eye_lmk_y_34_skew,0.005664020027907253
 y_24_iqr,0.005678552157546195
 eye_lmk_y_51_kurtosis,0.005706924621077892
 eye_lmk_Y_43_iqr,0.005734043095552368
 p_19_iqr,0.005759421599433075
 eye_lmk_Y_20_kurtosis,0.005788478213114477
 eye_lmk_y_29_skew,0.005796177368199198
 eye_lmk_y_35_skew,0.005865888170461011
 eye_lmk_y_26_kurtosis,0.00587368241538789
 eye_lmk_y_50_kurtosis,0.005878880820754925
 eye_lmk_Y_22_kurtosis,0.00593898037065106
 p_11_var,0.005981115035212496
 p_11_std,0.005986397734619256
 Y_23_kurtosis,0.006084945500089617
 AU09_c_var,0.006150454863868129
 AU09_c_std,0.006153392955185719
 eye_lmk_y_12_kurtosis,0.006182226449378474
 eye_lmk_y_40_iqr,0.006203259048515231
 AU09_c_mean,0.006205140222735318
 p_0_iqr,0.006243822498835835
 y_42_kurtosis,0.0062643623698625
 eye_lmk_Y_41_iqr,0.006271722915769495
 pose_Rx_kurtosis,0.006297490313881849
 p_27_range,0.006350252011563522
 eye_lmk_Y_27_kurtosis,0.006353056961502614
 Z_7_min,0.006355802594622538
 eye_lmk_y_55_skew,0.006369810820473193
 eye_lmk_y_42_kurtosis,0.006400633455580085
 eye_lmk_y_37_kurtosis,0.006403939123891665
 eye_lmk_y_46_kurtosis,0.00644852973779538
 eye_lmk_y_41_iqr,0.0064648105873857924
 Z_8_min,0.006465456248519743
 p_8_var,0.006474978373659146
 eye_lmk_y_30_iqr,0.00647608191532154
 eye_lmk_y_54_skew,0.0064768536217130555
 p_8_std,0.0064796173101944075
 y_38_kurtosis,0.006482533995711065
 AU04_c_q75,0.006490322745225587
 p_10_mean,0.006491096294279905
 eye_lmk_y_13_kurtosis,0.006516697497439762
 eye_lmk_y_53_skew,0.006545291354284931
 eye_lmk_y_38_iqr,0.006550262646331428
 p_8_range,0.00656079091042234
 Y_16_kurtosis,0.006588395300083568
 eye_lmk_y_27_kurtosis,0.006634652537858354
 eye_lmk_Z_5_min,0.006657844852921456
 Y_38_kurtosis,0.006666624617225819
 eye_lmk_y_51_skew,0.006669535657302065
 eye_lmk_Z_4_min,0.006686992614852479
 eye_lmk_y_22_kurtosis,0.006751576759444503
 y_43_iqr,0.0068069851605401036
 p_8_max,0.006816668423425771
 eye_lmk_y_39_skew,0.006819475173461938
 y_45_kurtosis,0.006828565081616871
 eye_lmk_y_52_skew,0.006831542232633335
 eye_lmk_y_5_kurtosis,0.006837501494074876
 eye_lmk_Z_14_min,0.006876282758733261
 y_26_std,0.006888327493766157
 y_26_var,0.006888327493766157
 y_25_iqr,0.0069085952120286395
 eye_lmk_Z_15_min,0.006912308829957072
 eye_lmk_Y_23_kurtosis,0.006957629023907238
 eye_lmk_y_41_skew,0.006990992409235511
 eye_lmk_y_39_kurtosis,0.007000120121644617
 eye_lmk_Z_22_min,0.007138241097835495
 eye_lmk_y_50_skew,0.007144475134714312
 eye_lmk_y_11_kurtosis,0.007187990309498659
 AU02_r_range,0.007204227853956628
 AU02_r_max,0.007204227853956628
 eye_lmk_y_41_kurtosis,0.0072067132522819315
 y_20_iqr,0.007224701483199093
 eye_lmk_Z_23_min,0.007225411065766944
 eye_lmk_y_49_skew,0.007263138249609355
 p_23_std,0.0072662779483555874
 p_23_var,0.007266283765064043
 eye_lmk_Y_7_kurtosis,0.007266286520347842
 eye_lmk_y_48_skew,0.007269432340469632
 y_43_skew,0.007282035820833194
 Y_24_kurtosis,0.007288346445155465
 p_10_median,0.007291499299495028
 eye_lmk_Z_21_min,0.007307241046779989
 eye_lmk_Y_49_iqr,0.007309316684203118
 y_25_kurtosis,0.007315307887694203
 AU17_r_iqr,0.007321460102672843
 eye_lmk_Z_13_min,0.007323082609210097
 eye_lmk_Z_16_min,0.0073262591142188
 eye_lmk_Z_6_min,0.007370756086970509
 Y_16_iqr,0.007403835121052276
 Y_26_iqr,0.00742123604386475
 y_44_iqr,0.007443747253281649
 eye_lmk_y_31_iqr,0.007472644338594865
 p_32_iqr,0.007472779054781437
 eye_lmk_Z_20_min,0.0074734008127710074
 eye_lmk_y_32_kurtosis,0.007483135306644097
 eye_lmk_y_21_kurtosis,0.007496069995486061
 Y_6_kurtosis,0.007512265292382889
 eye_lmk_y_1_kurtosis,0.007515509622652413
 y_47_kurtosis,0.007518752694536487
 eye_lmk_y_29_iqr,0.007527552485060399
 eye_lmk_Y_0_kurtosis,0.007554524861360898
 eye_lmk_Y_39_iqr,0.00757297837069418
 eye_lmk_y_20_kurtosis,0.007590447962554047
 eye_lmk_Y_50_iqr,0.007606231695879676
 eye_lmk_Y_51_iqr,0.0076651316222312955
 eye_lmk_Y_30_iqr,0.007678583715058478
 eye_lmk_Z_7_min,0.0076858287427114275
 y_26_kurtosis,0.007685887246473865
 y_19_std,0.007695823876516178
 y_19_var,0.007702454157126879
 eye_lmk_Z_26_min,0.007725642215659139
 eye_lmk_Z_25_min,0.007728958753888921
 eye_lmk_Y_14_iqr,0.007741707323373657
 eye_lmk_Y_5_kurtosis,0.007745667699793706
 eye_lmk_Z_12_min,0.007758955916833064
 eye_lmk_Z_24_min,0.007782349647408998
 eye_lmk_y_45_iqr,0.007821783086079451
 y_37_kurtosis,0.007826021597746813
 eye_lmk_Z_3_min,0.007829312849201435
 eye_lmk_Z_27_min,0.007839429747375082
 eye_lmk_Y_31_iqr,0.007841512055866638
 p_24_std,0.007856335467192931
 p_24_var,0.007859720784744938
 eye_lmk_Y_32_skew,0.007859721109988232
 y_46_kurtosis,0.007900334557315427
 eye_lmk_y_52_iqr,0.00790298329867624
 eye_lmk_Z_17_min,0.00790366661687851
 eye_lmk_Y_40_iqr,0.007926055849967941
 eye_lmk_y_53_iqr,0.0079641791378318
 eye_lmk_Y_26_kurtosis,0.007965021284882523
 y_22_skew,0.007971856978730707
 eye_lmk_Y_31_skew,0.007985545117291049
 Z_10_min,0.00800263236832309
 eye_lmk_Z_11_min,0.008016368814610065
 AU10_r_max,0.008018919001110526
 p_scale_var,0.008054293288425525
 eye_lmk_Y_6_kurtosis,0.0080646698458924
 eye_lmk_y_34_kurtosis,0.00807158139750074
 eye_lmk_y_10_kurtosis,0.00807850090927918
 y_39_kurtosis,0.008078501241456152
 eye_lmk_y_46_iqr,0.008091541647048374
 AU10_r_var,0.008098521996300156
 eye_lmk_Y_52_skew,0.00809928499319959
