Name,Value
 AU04_c_q75,0.00044754525612709624
 AU04_c_max,0.00046069045395202195
 AU12_r_kurtosis,0.0005599167177534093
 x_67_kurtosis,0.000622945449364796
 X_3_kurtosis,0.0006606011850771362
 x_61_kurtosis,0.0006893046699991826
 x_58_kurtosis,0.000744484050190171
 x_65_kurtosis,0.0007448415097450896
 x_66_kurtosis,0.0007531059544169969
 x_57_kurtosis,0.0008393687404739096
 X_4_kurtosis,0.0008469898985376559
 x_62_kurtosis,0.0008677643281175215
 x_56_kurtosis,0.0009060109252242871
 x_50_kurtosis,0.0009876978759198623
 x_63_kurtosis,0.001026950154897962
 x_4_kurtosis,0.0010949122199487588
 x_51_kurtosis,0.0011202131023602287
 x_5_kurtosis,0.001162685730933591
 x_34_kurtosis,0.0011637657115000748
 x_32_kurtosis,0.0011659298505776361
 x_55_kurtosis,0.0011691827417723124
 x_33_kurtosis,0.0011719001613077662
 x_59_kurtosis,0.001176806146749797
 x_31_kurtosis,0.0011850240575241467
 x_48_kurtosis,0.0011883264925604492
 x_60_kurtosis,0.001191636777214467
 x_35_kurtosis,0.0012429057197653926
 x_30_kurtosis,0.001313023187502718
 x_52_kurtosis,0.0013178649317989398
 x_22_kurtosis,0.0014078938706595723
 x_49_kurtosis,0.0014352009886720032
 x_29_kurtosis,0.0014490362054891059
 x_28_kurtosis,0.0014811242112555284
 X_2_kurtosis,0.0014858589120616435
 x_27_kurtosis,0.0015820741996592465
 x_53_kurtosis,0.0015820745746028498
 p_tx_kurtosis,0.001650115830543095
 x_23_kurtosis,0.0016786857589580362
 p_10_max,0.001687689174598778
 x_54_kurtosis,0.0017887145047179164
 X_22_kurtosis,0.001851563056626518
 x_64_kurtosis,0.0018934531792240501
 AU04_c_range,0.0019503907356735934
 AU04_c_iqr,0.001965797446920827
 p_10_q75,0.0020940363456950243
 x_24_kurtosis,0.0021895856303857184
 X_23_kurtosis,0.0022266230890892655
 X_65_kurtosis,0.0022552723619443872
 x_6_kurtosis,0.002259250968746418
 p_10_mean,0.0022881858816587463
 p_10_median,0.002291279434076594
 X_30_kurtosis,0.0022963537654320906
 X_5_kurtosis,0.0023044488463055974
 X_63_kurtosis,0.0023176597199406567
 Z_56_std,0.00232480396580708
 Z_56_var,0.002324804171667939
 X_62_kurtosis,0.002370159447818707
 eye_lmk_X_45_kurtosis,0.002397340303312762
 eye_lmk_X_44_kurtosis,0.002400495438373936
 Z_57_std,0.0024089282178576506
 Z_57_var,0.0024089282178576506
 X_61_kurtosis,0.002437580677434058
 eye_lmk_x_12_kurtosis,0.002456856956466768
 Z_66_var,0.0024697872145005967
 Z_66_std,0.002470867253140549
 x_3_kurtosis,0.002504565092139693
 p_0_max,0.002514428645318851
 X_66_kurtosis,0.002522122282685159
 eye_lmk_x_13_kurtosis,0.002528736056450404
 eye_lmk_X_40_kurtosis,0.002530943912982723
 X_29_kurtosis,0.0025475580121745297
 AU04_c_mean,0.002550292628423721
 X_67_kurtosis,0.00255200621585652
 eye_lmk_x_14_kurtosis,0.002576594187869106
 Z_65_var,0.0025799664946351813
 Z_65_std,0.0025810905218344978
 X_56_kurtosis,0.002607066831081142
 x_39_kurtosis,0.002636722703579022
 eye_lmk_X_39_kurtosis,0.0026574336662544135
 X_34_kurtosis,0.002669004131394161
 X_58_kurtosis,0.0026934516243824736
 X_57_kurtosis,0.0027028184236112846
 x_2_kurtosis,0.002714569886367966
 x_25_kurtosis,0.0027204621127326543
 X_33_kurtosis,0.0027240036408694565
 eye_lmk_X_46_kurtosis,0.0027764289015012994
 Z_67_std,0.002795721143029035
 Z_67_var,0.002796931486972006
 eye_lmk_x_15_kurtosis,0.002798140753398663
 eye_lmk_x_36_kurtosis,0.002807839292451837
 x_42_kurtosis,0.002832219612519543
 X_52_kurtosis,0.0028346697455055117
 X_51_kurtosis,0.002845712089293324
 X_32_kurtosis,0.002862970146802226
 eye_lmk_x_47_kurtosis,0.002871634653032891
 X_28_kurtosis,0.0029115481022987137
 eye_lmk_x_37_kurtosis,0.0029140580806802053
 eye_lmk_x_45_kurtosis,0.0029291680442654435
 X_50_kurtosis,0.0029659788984611494
 eye_lmk_X_43_kurtosis,0.002965979149411453
 AU01_r_mean,0.0029673477260633544
 X_31_kurtosis,0.0030122615815578666
 eye_lmk_x_29_kurtosis,0.003016147557786706
 X_55_kurtosis,0.003026535802312394
 eye_lmk_x_46_kurtosis,0.0030291363301982593
 AU07_c_q25,0.0030329705006054775
 AU04_r_q75,0.0030407825816317307
 eye_lmk_x_11_kurtosis,0.0030460971341805627
 eye_lmk_X_41_kurtosis,0.003055265253436366
 x_47_kurtosis,0.003060516721182083
 x_38_kurtosis,0.003094844203936663
 AU01_r_max,0.0031014145236728974
 AU01_r_range,0.0031014145236728974
 Z_58_var,0.0031041499124585302
 Z_58_std,0.003105480617103228
 eye_lmk_X_47_kurtosis,0.003113475121447467
 X_24_kurtosis,0.003116145255099576
 eye_lmk_x_3_kurtosis,0.003137576344743399
 X_35_kurtosis,0.0031618501743304376
 eye_lmk_x_40_kurtosis,0.0031699787048318287
 eye_lmk_x_44_kurtosis,0.0031726931072493976
 eye_lmk_X_38_kurtosis,0.003187657430345421
 p_18_median,0.003210909796135955
 eye_lmk_X_37_kurtosis,0.003219154387436676
 X_53_kurtosis,0.0032260394763052144
 Z_51_var,0.0032426196013048444
 Z_51_std,0.003244004304732357
 p_10_q25,0.0032690252112348574
 eye_lmk_X_29_kurtosis,0.0032746079503188624
 eye_lmk_x_4_kurtosis,0.0032788007372572827
 Z_62_std,0.0033125319874149355
 Z_62_var,0.0033125321245963996
 eye_lmk_x_38_kurtosis,0.0033167670583607806
 x_45_kurtosis,0.0033266762459426293
 eye_lmk_X_28_kurtosis,0.003329511524582644
 Z_50_var,0.0033295141417830194
 eye_lmk_X_36_kurtosis,0.0033337692587784773
 Z_50_std,0.0033337714650052354
 x_46_kurtosis,0.0033522764300710686
 eye_lmk_x_28_kurtosis,0.003366577076473191
 x_43_kurtosis,0.0033708785072860425
 p_17_max,0.00339101571663578
 eye_lmk_x_23_kurtosis,0.003414165912240939
 pose_Rz_min,0.003416900897273493
 eye_lmk_x_16_kurtosis,0.003435997074192116
 x_26_kurtosis,0.0034520890944867997
 eye_lmk_x_24_kurtosis,0.0034535544601227617
 x_44_kurtosis,0.003456489019604386
 eye_lmk_x_39_kurtosis,0.0034770929949215837
 eye_lmk_X_30_kurtosis,0.0034829990755879487
 x_8_kurtosis,0.0034844773788021786
 Z_52_std,0.0034963250921895167
 pose_Tz_std,0.0034978085414010553
 Z_52_var,0.0034978085414010553
 pose_Tz_var,0.0034978085414010553
 x_40_kurtosis,0.003515651062709293
 Z_55_std,0.003520126811146675
 Z_55_var,0.0035216194466290646
 Z_30_std,0.003551589864719969
 Z_30_var,0.0035515904450650945
 eye_lmk_X_48_kurtosis,0.0035606218001784313
 pose_Tx_kurtosis,0.003563641062594632
 x_10_kurtosis,0.003571193652672597
 X_27_kurtosis,0.0035757312009323627
 Z_61_std,0.0035817931730322025
 Z_61_var,0.003581793319107896
 AU04_c_std,0.0035856947393581645
 AU04_c_var,0.0035942409600986445
 eye_lmk_x_41_kurtosis,0.00361069917692176
 eye_lmk_x_55_kurtosis,0.0036183427144769673
 eye_lmk_x_30_kurtosis,0.0036244671042726965
 eye_lmk_x_2_kurtosis,0.0036306013632730234
 eye_lmk_X_55_kurtosis,0.0036598683785078
 Z_34_var,0.0036598709051164718
 Z_34_std,0.003661416747571005
 x_9_kurtosis,0.003667605163357905
 eye_lmk_x_54_kurtosis,0.003669153827201329
 Z_35_std,0.0037331918748371037
 Z_35_var,0.0037331920258422313
 x_20_kurtosis,0.0037379130334134194
 eye_lmk_x_43_kurtosis,0.003737913486887688
 eye_lmk_X_54_kurtosis,0.003741067470621913
 eye_lmk_x_5_kurtosis,0.003756869452056358
 Z_33_var,0.003771145240053977
 Z_33_std,0.003774323478484713
 eye_lmk_x_35_kurtosis,0.0037886538647657194
 p_1_kurtosis,0.0038109727007309534
 X_54_kurtosis,0.003811048592100728
 eye_lmk_X_31_kurtosis,0.0038222922343735645
 eye_lmk_X_35_kurtosis,0.0038529595344103545
 eye_lmk_X_51_kurtosis,0.003900200393694651
 eye_lmk_x_22_kurtosis,0.003919899984661195
 eye_lmk_X_32_kurtosis,0.003923193174256201
 eye_lmk_X_49_kurtosis,0.0039264868322632235
 X_49_kurtosis,0.003928135782512076
