Name,Value
 AU28_c_kurtosis,0.009492668380997138
 AU28_c_skew,0.009492668380997138
 eye_lmk_y_40_skew,0.009497566650368525
 y_26_skew,0.009544679730743981
 Z_29_range,0.009599722979511421
 Y_23_max,0.009607527625784026
 pose_Tz_range,0.009615582753973256
 AU04_c_median,0.009624966845928905
 p_10_q25,0.009687263017898467
 Z_14_range,0.009719040333671266
 AU10_c_iqr,0.009721083101173086
 AU05_r_std,0.009855890191694555
 Y_19_max,0.009863856798723926
 AU05_r_var,0.009928142389056122
 Z_13_range,0.009945266623179341
 Z_57_range,0.009969684367671745
