Name,Value
 p_24_min,1.6807913194595565e-05
 p_19_max,1.896377653395667e-05
 p_25_var,0.000336786383488122
 p_25_std,0.00033727368057349
 p_2_std,0.0004261767899105545
 p_2_var,0.0004261769922007413
 p_12_iqr,0.00047538585018117274
 y_17_std,0.00048011501675556306
 y_17_var,0.00048011501675556306
 p_12_var,0.0004855709388428535
 p_12_std,0.0004869430750203432
 y_18_var,0.000604233958125624
 y_18_std,0.000604233958125624
 p_15_range,0.0006396234915742676
 y_21_var,0.0006530473128336612
 y_21_std,0.0006539511154171724
 y_20_var,0.0006603127314376268
 y_20_std,0.0006603127314376268
 y_19_std,0.0006968200243909904
 y_19_var,0.0006977806312998072
 AU09_r_iqr,0.0007388088425016673
 AU09_r_q75,0.0007388088425016673
 p_17_max,0.0007576992834616272
 Y_8_iqr,0.0009330975504911848
 p_21_max,0.0009370515531287176
 p_24_range,0.0009950241206989083
 p_25_range,0.0010003733503584637
 y_22_var,0.001188082402399811
 y_22_std,0.001189656395281342
 AU04_c_var,0.001304560663425335
 AU04_c_std,0.0013064582474908897
 p_12_range,0.0013133831585100196
 p_10_max,0.001409713040116212
 y_17_range,0.001508521579348017
 y_18_iqr,0.0015181510771508824
 y_30_iqr,0.0015360901736477545
 p_19_range,0.0015807374082209933
 y_23_var,0.0016096496290792502
 y_23_std,0.0016096496290792502
 p_23_range,0.0016927564325522645
 p_12_max,0.001694460578967145
 y_20_iqr,0.001698984348668928
 p_31_range,0.0017057323263677607
 Y_7_iqr,0.0019098523322510408
 y_29_iqr,0.0019190423996144435
 p_17_kurtosis,0.001938998740568099
 Y_23_iqr,0.001994949650192601
 p_24_var,0.0020283147948232496
 p_24_std,0.0020342235630235366
 AU04_c_range,0.002110637521542112
 eye_lmk_y_29_iqr,0.002159746601466145
 Y_22_iqr,0.0021664232999476646
 y_65_iqr,0.00220906351074813
 y_55_iqr,0.0022146554673527375
 eye_lmk_y_28_iqr,0.0022326391894442535
 y_27_std,0.002248692182386923
 y_27_var,0.002248693000304959
 y_22_iqr,0.0022568583880487165
 eye_lmk_y_30_iqr,0.0022872443026045117
 p_31_min,0.0023438476379302247
 eye_lmk_y_14_std,0.0023438924818359307
 eye_lmk_y_14_var,0.002346834968098863
 y_56_iqr,0.002445521408265082
 AU04_r_mean,0.0024783332327712173
 p_24_q25,0.0024858566835803037
 y_66_iqr,0.0025103735492209575
 eye_lmk_y_38_iqr,0.002546672524029402
 p_6_range,0.0025486233048947803
 y_50_iqr,0.002557769387379878
 eye_lmk_y_13_var,0.0025741340044462876
 eye_lmk_y_13_std,0.0025741340044462876
 p_11_range,0.002582894070660412
 y_52_iqr,0.0025898924925692973
 y_64_iqr,0.0025995207810851884
 eye_lmk_y_37_iqr,0.0026088919399871137
 eye_lmk_y_53_iqr,0.002615347700259563
 y_18_range,0.002625696622568432
 y_51_iqr,0.0026615947112070774
 AU04_r_max,0.0026657729534143096
 eye_lmk_y_52_iqr,0.0026846439987456036
 y_43_iqr,0.0026899387038859576
 eye_lmk_y_15_var,0.0027119270557499956
 eye_lmk_y_15_std,0.002715287531694439
 y_24_var,0.00271865372170495
 eye_lmk_y_25_var,0.00271865372170495
 eye_lmk_y_25_std,0.00271865372170495
 y_24_std,0.00271865372170495
 AU04_r_q75,0.002723454932652533
 y_34_iqr,0.0027317780097539652
 eye_lmk_y_36_iqr,0.0027410842230423896
 y_33_iqr,0.002796751118781068
 eye_lmk_Y_14_iqr,0.002808785854128958
 y_39_var,0.002814441405014633
 y_39_std,0.002814441405014633
 eye_lmk_y_35_iqr,0.0028158175141831283
 eye_lmk_y_39_iqr,0.0028296995887791567
 AU07_c_iqr,0.0028369009152522944
 p_24_iqr,0.0028461205276973846
 y_54_iqr,0.00285951376728023
 y_42_iqr,0.0028876043057654323
 eye_lmk_y_31_iqr,0.0028933307848323956
 eye_lmk_y_54_iqr,0.0029136786512180732
 p_4_range,0.0029276784069035924
 eye_lmk_y_47_iqr,0.002947658763131313
 Y_24_iqr,0.0029909752462523283
 eye_lmk_y_3_std,0.003007927834003949
 p_11_var,0.003007927834003949
 eye_lmk_y_3_var,0.003007927834003949
 p_12_q75,0.003007927834003949
 p_11_std,0.003011616450195845
 AU05_r_std,0.0030562019058439018
 eye_lmk_y_2_var,0.0030750717017520284
 eye_lmk_y_2_std,0.0030750717017520284
 y_35_iqr,0.003097317721287658
 y_53_iqr,0.003116376257774623
 eye_lmk_y_24_var,0.0031358995546055283
 eye_lmk_y_24_std,0.0031358995546055283
 y_67_iqr,0.0031623942510453085
 eye_lmk_y_55_iqr,0.0031672939912637333
 p_19_q75,0.003174467581599083
 eye_lmk_y_46_iqr,0.0031907786171338414
 p_scale_var,0.003197851887909442
 AU45_r_median,0.003201017703736484
 AU05_r_var,0.003201291217443605
 y_40_var,0.003201728236657035
 y_40_std,0.003201728236657035
 eye_lmk_y_16_std,0.0032213293092323257
 eye_lmk_y_16_var,0.0032213293092323257
 y_63_iqr,0.0032484402048592446
 eye_lmk_y_48_iqr,0.003268738817428415
 p_scale_std,0.003280685915393688
 y_38_var,0.0032927979121611024
 y_38_std,0.0032927979121611024
 y_28_std,0.0033169387316981007
 y_28_var,0.0033169398530593103
 eye_lmk_y_26_var,0.003333121674579406
 eye_lmk_y_26_std,0.003333121674579406
 Y_66_iqr,0.003333734008911324
 eye_lmk_y_12_var,0.0033412429017089895
 eye_lmk_y_12_std,0.0033412429017089895
 AU04_r_std,0.0033541998524701556
 p_0_range,0.003394454442579079
 p_13_min,0.003414709969636565
 p_25_max,0.0034192544046133936
 y_44_iqr,0.0034225453465250915
 AU04_r_var,0.003424166260315279
 AU26_r_iqr,0.0034269140286039626
 y_19_iqr,0.0034354355094400376
 y_58_iqr,0.0034437869592226986
 y_57_iqr,0.003452225205539978
 y_32_iqr,0.003456279812002745
 y_49_iqr,0.003498424360937863
 y_61_iqr,0.0035027968278872872
 eye_lmk_y_34_iqr,0.0035139791618631166
 p_11_iqr,0.0035159532682095995
 Y_67_iqr,0.003517084464334895
 eye_lmk_y_36_var,0.0035244789740727558
 eye_lmk_y_40_iqr,0.0035254296244080544
 eye_lmk_y_36_std,0.0035287465195037236
 eye_lmk_y_32_iqr,0.0035515039972129838
 y_62_iqr,0.0035755505397718716
 p_25_iqr,0.003588817753218659
 y_25_var,0.0036107523670405053
 y_25_std,0.0036151148342141908
 eye_lmk_y_49_iqr,0.0036526610582571836
 y_42_var,0.003690035960572737
 eye_lmk_y_42_iqr,0.0036923231450327254
 y_42_std,0.003694485444332071
 Y_44_iqr,0.0037098641449432976
 AU04_r_range,0.003711220925264507
 y_47_iqr,0.003713406809225965
 p_6_std,0.0037168110365385816
 p_6_var,0.003716813493946332
 eye_lmk_Y_13_iqr,0.0037907269748058484
 eye_lmk_y_41_iqr,0.003842962175133572
 eye_lmk_Y_39_iqr,0.0038456050445148534
 eye_lmk_y_29_std,0.0038719162709638
 eye_lmk_y_29_var,0.0038719175405345545
 eye_lmk_y_50_iqr,0.0039194892170275955
 Y_21_iqr,0.003925016047179485
 y_26_var,0.003928048789527118
 y_26_std,0.003928048789527118
 Y_43_iqr,0.003929723943218411
